Date,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-04-24,P0006,Clothing,North,353,56,195,68.94,65.85,0,Cloudy,1,69.61,Winter
2022-04-24,P0007,Clothing,North,111,81,109,74.93,36.51,15,Rainy,1,34.81,Summer
2022-04-24,P0008,Toys,South,260,125,108,143.48,15.27,0,Cloudy,0,16.77,Spring
2022-04-24,P0009,Toys,South,395,306,89,320.48,39.86,20,Rainy,1,36.94,Summer
2022-04-24,P0010,Toys,North,96,31,96,40.24,98.6,5,Cloudy,1,94.69,Spring
2022-04-24,P0011,Furniture,West,347,161,156,172.53,94.2,0,Sunny,1,95.76,Winter
2022-04-24,P0012,Furniture,West,108,5,72,3.26,10.84,10,Cloudy,1,15.52,Autumn
2022-04-24,P0013,Furniture,East,315,235,172,227.09,68.42,15,Snowy,1,65.65,Spring
2022-04-24,P0014,Furniture,South,184,122,50,115.36,19.84,0,Sunny,1,15.54,Spring
2022-04-24,P0015,Furniture,West,127,4,41,-1.77,51.3,5,Cloudy,1,54.91,Autumn
2022-04-24,P0016,Groceries,East,302,273,133,277.32,27.69,5,Sunny,0,29.39,Autumn
2022-04-24,P0017,Clothing,West,356,239,171,257.04,22.14,20,Rainy,0,18.65,Spring
2022-04-24,P0018,Groceries,North,155,78,77,97.78,14.44,5,Snowy,0,12.96,Spring
2022-04-24,P0019,Toys,West,126,57,133,61.0,51.17,15,Rainy,0,55.63,Summer
2022-04-24,P0020,Toys,East,362,217,20,227.58,45.62,5,Snowy,1,50.02,Winter
2022-04-25,P0001,Toys,East,117,56,22,53.75,86.04,5,Cloudy,0,81.07,Spring
2022-04-25,P0002,Clothing,East,190,120,162,137.15,74.3,5,Sunny,0,72.1,Summer
2022-04-25,P0003,Clothing,East,428,69,199,83.95,17.11,15,Sunny,0,15.17,Autumn
2022-04-25,P0004,Furniture,West,192,75,103,70.08,18.7,0,Sunny,0,17.92,Winter
2022-04-25,P0005,Furniture,East,413,381,185,373.76,54.86,20,Rainy,0,56.19,Spring
2022-04-25,P0006,Groceries,North,272,135,68,125.95,42.46,10,Sunny,0,38.97,Spring
2022-04-25,P0007,Furniture,South,135,103,145,118.36,93.11,15,Rainy,1,90.38,Spring
2022-04-25,P0008,Electronics,North,325,57,114,61.59,91.67,15,Cloudy,0,88.24,Winter
2022-04-25,P0009,Toys,North,183,51,176,49.0,26.43,10,Cloudy,0,25.06,Winter
2022-04-25,P0010,Toys,West,318,88,149,96.15,47.42,20,Rainy,1,47.05,Summer
2022-04-25,P0011,Clothing,West,344,85,69,95.72,44.87,20,Rainy,1,47.68,Autumn
2022-04-25,P0012,Clothing,West,160,110,84,101.55,72.84,15,Sunny,1,70.6,Winter
2022-04-25,P0013,Clothing,South,456,278,166,269.05,99.75,0,Snowy,0,95.45,Autumn
2022-04-25,P0014,Clothing,East,349,133,124,141.8,34.59,0,Snowy,1,36.49,Autumn
2022-04-25,P0015,Clothing,South,347,66,119,61.35,29.6,20,Rainy,0,25.02,Autumn
2022-04-25,P0016,Groceries,West,220,87,30,101.74,25.45,20,Sunny,1,21.68,Winter
2022-04-25,P0017,Electronics,South,357,255,122,265.46,99.83,15,Sunny,0,102.31,Winter
2022-04-25,P0018,Groceries,South,397,45,53,58.21,81.74,5,Sunny,1,85.2,Spring
2022-04-25,P0019,Groceries,North,124,38,157,43.68,57.1,0,Cloudy,0,60.27,Autumn
2022-04-25,P0020,Toys,West,69,54,146,71.39,39.56,0,Cloudy,1,36.11,Winter
2022-04-26,P0001,Clothing,East,264,87,112,85.6,71.56,15,Cloudy,0,71.49,Spring
2022-04-26,P0002,Electronics,West,320,156,120,161.22,66.04,15,Rainy,1,68.39,Spring
2022-04-26,P0003,Toys,West,239,122,183,116.64,60.69,10,Cloudy,0,60.33,Winter
2022-04-26,P0004,Groceries,East,344,311,189,301.08,69.69,5,Sunny,0,71.52,Summer
2022-04-26,P0005,Furniture,East,184,161,132,161.82,66.47,5,Sunny,1,66.63,Spring
2022-04-26,P0006,Electronics,East,250,2,85,-5.47,51.66,15,Cloudy,1,53.24,Autumn
2022-04-26,P0007,Furniture,East,471,32,87,47.57,81.5,0,Sunny,1,84.1,Autumn
2022-04-26,P0008,Toys,North,246,149,116,144.56,74.62,15,Snowy,0,75.46,Summer
2022-04-26,P0009,Electronics,South,403,376,52,384.49,41.1,5,Rainy,1,42.59,Spring
2022-04-26,P0010,Electronics,North,292,79,190,92.48,73.13,10,Cloudy,1,77.42,Autumn
2022-04-26,P0011,Toys,West,163,82,45,95.06,68.37,20,Snowy,1,67.25,Autumn
2022-04-26,P0012,Furniture,North,266,127,95,134.57,72.13,10,Cloudy,0,70.02,Summer
2022-04-26,P0013,Toys,South,412,138,132,140.95,49.32,15,Rainy,1,51.63,Spring
2022-04-26,P0014,Clothing,West,345,209,117,221.45,34.92,5,Sunny,1,35.0,Spring
2022-04-26,P0015,Toys,West,175,72,154,67.15,26.54,5,Snowy,0,23.79,Autumn
2022-04-26,P0016,Clothing,South,174,94,196,105.53,43.85,10,Sunny,0,42.32,Winter
2022-04-26,P0017,Clothing,East,170,84,69,89.57,22.15,5,Sunny,1,21.59,Winter
2022-04-26,P0018,Clothing,East,411,327,163,342.36,32.79,5,Snowy,1,31.81,Spring
2022-04-26,P0019,Clothing,West,279,24,139,38.77,91.77,10,Snowy,0,87.47,Spring
2022-04-26,P0020,Toys,North,463,169,64,166.94,41.76,0,Sunny,1,43.85,Autumn
2022-04-27,P0001,Electronics,North,87,1,193,-7.76,33.78,5,Sunny,0,29.88,Summer
2022-04-27,P0002,Toys,West,230,161,108,160.11,64.81,5,Sunny,0,62.19,Winter
2022-04-27,P0003,Furniture,North,445,9,122,2.71,11.74,15,Cloudy,1,16.58,Autumn
2022-04-27,P0004,Clothing,West,485,114,100,126.89,62.29,0,Sunny,0,64.66,Winter
2022-04-27,P0005,Furniture,East,86,40,138,46.21,57.45,15,Rainy,0,58.7,Winter
2022-04-27,P0006,Furniture,West,111,97,153,88.7,71.53,0,Sunny,1,66.78,Autumn
2022-04-27,P0007,Clothing,South,424,411,99,415.12,57.36,5,Rainy,0,53.08,Winter
2022-04-27,P0008,Toys,East,484,57,56,61.81,95.55,20,Cloudy,1,94.73,Spring
2022-04-27,P0009,Toys,East,196,72,132,89.62,85.09,20,Cloudy,0,81.46,Spring
2022-04-27,P0010,Electronics,North,152,97,148,88.3,26.02,10,Snowy,0,28.54,Winter
2022-04-27,P0011,Clothing,South,381,175,63,191.07,39.76,10,Cloudy,1,39.27,Summer
2022-04-27,P0012,Groceries,South,321,155,55,162.34,17.31,15,Cloudy,1,15.13,Winter
2022-04-27,P0013,Groceries,North,283,101,48,112.81,12.31,20,Rainy,0,13.79,Summer
2022-04-27,P0014,Clothing,South,495,138,107,134.6,13.07,0,Sunny,0,13.29,Spring
2022-04-27,P0015,Toys,West,364,331,22,344.37,94.53,5,Snowy,0,94.86,Winter
2022-04-27,P0016,Groceries,East,292,79,176,70.21,38.19,10,Cloudy,0,42.86,Spring
2022-04-27,P0017,Electronics,North,406,221,176,216.33,11.81,20,Snowy,0,15.29,Spring
2022-04-27,P0018,Groceries,East,324,13,30,9.99,34.29,10,Cloudy,1,36.55,Spring
2022-04-27,P0019,Toys,West,153,68,130,73.57,34.7,20,Cloudy,1,30.27,Spring
2022-04-27,P0020,Furniture,North,315,15,55,32.29,31.98,20,Rainy,1,30.22,Autumn
2022-04-28,P0001,Groceries,South,221,103,105,118.4,41.03,15,Sunny,0,45.52,Autumn
2022-04-28,P0002,Groceries,East,151,101,166,108.89,41.47,10,Rainy,1,40.66,Autumn
2022-04-28,P0003,Electronics,North,317,233,56,232.78,22.61,0,Snowy,1,24.99,Spring
2022-04-28,P0004,Toys,West,126,23,46,35.06,73.65,5,Snowy,0,73.84,Summer
2022-04-28,P0005,Furniture,West,344,206,154,213.99,77.94,15,Rainy,0,79.68,Spring
2022-04-28,P0006,Groceries,North,355,23,109,20.09,82.43,15,Cloudy,1,79.69,Autumn
2022-04-28,P0007,Electronics,East,197,180,51,197.58,83.19,10,Sunny,1,78.69,Autumn
2022-04-28,P0008,Clothing,North,146,113,171,105.93,44.7,5,Rainy,1,48.7,Winter
2022-04-28,P0009,Furniture,East,116,38,121,41.52,46.61,15,Rainy,1,41.89,Summer
2022-04-28,P0010,Furniture,North,296,74,49,78.75,79.41,5,Cloudy,1,80.28,Summer
2022-04-28,P0011,Electronics,East,385,177,77,190.26,66.19,5,Rainy,0,69.19,Summer
2022-04-28,P0012,Furniture,North,329,98,123,105.58,65.46,20,Snowy,1,64.22,Winter
2022-04-28,P0013,Clothing,East,187,115,161,133.59,40.7,15,Sunny,0,37.63,Winter
2022-04-28,P0014,Toys,West,286,16,24,26.19,22.84,10,Snowy,0,18.67,Spring
2022-04-28,P0015,Groceries,South,233,100,171,104.29,37.95,15,Rainy,1,38.99,Winter
2022-04-28,P0016,Electronics,North,465,202,176,211.98,92.88,5,Rainy,0,87.9,Summer
2022-04-28,P0017,Furniture,North,267,101,173,93.71,44.84,0,Rainy,1,47.54,Spring
2022-04-28,P0018,Furniture,North,456,344,158,338.23,85.62,5,Sunny,0,90.15,Spring
2022-04-28,P0019,Electronics,West,390,178,40,173.22,39.54,0,Snowy,1,35.69,Summer
2022-04-28,P0020,Electronics,West,263,218,60,218.7,99.73,10,Cloudy,0,100.86,Autumn
2022-04-29,P0001,Furniture,West,323,184,111,196.73,90.81,15,Rainy,0,95.3,Autumn
2022-04-29,P0002,Electronics,North,208,154,73,147.24,22.03,0,Rainy,0,17.42,Autumn
2022-04-29,P0003,Clothing,East,387,148,101,161.23,27.07,5,Rainy,0,30.7,Spring
2022-04-29,P0004,Groceries,East,325,318,127,308.67,86.52,20,Sunny,1,88.11,Summer
2022-04-29,P0005,Toys,West,435,404,110,406.93,52.2,20,Cloudy,1,56.69,Winter
2022-04-29,P0006,Furniture,South,96,6,85,20.58,46.03,15,Snowy,0,41.53,Summer
2022-04-29,P0007,Toys,West,118,47,80,37.07,35.08,5,Sunny,1,36.15,Summer
2022-04-29,P0008,Clothing,East,339,5,98,12.78,47.06,5,Rainy,0,43.47,Summer
2022-04-29,P0009,Clothing,West,80,16,114,32.7,24.51,0,Rainy,0,27.78,Autumn
2022-04-29,P0010,Toys,West,426,66,64,72.0,61.69,10,Rainy,0,64.56,Autumn
2022-04-29,P0011,Furniture,West,396,169,35,186.18,32.09,0,Sunny,1,30.02,Autumn
2022-04-29,P0012,Toys,West,58,20,121,14.55,95.08,5,Cloudy,0,96.48,Summer
2022-04-29,P0013,Toys,East,419,375,137,373.71,91.98,5,Cloudy,1,90.13,Spring
2022-04-29,P0014,Toys,West,103,44,176,39.8,37.62,10,Cloudy,0,40.85,Summer
2022-04-29,P0015,Furniture,North,206,74,96,90.56,43.38,20,Snowy,0,42.1,Autumn
2022-04-29,P0016,Furniture,North,116,112,154,108.98,74.66,0,Snowy,0,74.34,Winter
2022-04-29,P0017,Electronics,North,303,221,94,239.46,77.64,15,Snowy,0,80.12,Summer
2022-04-29,P0018,Clothing,South,326,59,32,65.25,35.28,10,Cloudy,1,36.61,Spring
2022-04-29,P0019,Electronics,North,348,282,45,299.3,77.19,20,Sunny,0,73.96,Winter
2022-04-29,P0020,Furniture,North,420,5,165,11.74,54.2,20,Snowy,0,49.76,Autumn
2022-04-30,P0001,Toys,West,331,299,48,302.98,59.83,5,Sunny,0,54.93,Autumn
2022-04-30,P0002,Groceries,East,493,168,82,183.85,50.57,5,Cloudy,1,52.76,Spring
2022-04-30,P0003,Furniture,North,377,185,23,197.58,26.9,0,Snowy,1,23.03,Summer
2022-04-30,P0004,Furniture,South,252,4,148,-2.19,14.16,0,Sunny,1,18.95,Summer
2022-04-30,P0005,Electronics,West,248,63,148,60.14,92.71,0,Snowy,0,89.5,Winter
2022-04-30,P0006,Groceries,West,151,35,163,27.39,79.91,10,Rainy,0,81.84,Summer
2022-04-30,P0007,Furniture,South,497,449,49,459.26,67.05,15,Cloudy,1,62.57,Spring
2022-04-30,P0008,Electronics,North,165,52,51,42.3,50.0,5,Snowy,1,51.75,Summer
2022-04-30,P0009,Furniture,East,86,3,33,-2.91,51.39,10,Cloudy,1,49.75,Autumn
2022-04-30,P0010,Furniture,South,211,21,88,18.53,89.97,5,Sunny,1,92.55,Winter
2022-04-30,P0011,Toys,North,418,152,98,163.81,33.0,0,Rainy,0,35.25,Spring
2022-04-30,P0012,Electronics,North,321,261,69,257.35,70.67,20,Rainy,1,70.59,Autumn
2022-04-30,P0013,Clothing,East,146,38,182,33.23,21.96,15,Snowy,0,17.67,Winter
2022-04-30,P0014,Clothing,South,210,45,28,43.95,71.92,10,Rainy,1,67.38,Winter
2022-04-30,P0015,Furniture,North,141,45,180,51.84,34.53,5,Cloudy,0,30.66,Summer
2022-04-30,P0016,Groceries,North,361,113,118,116.39,36.07,5,Snowy,1,35.59,Spring
2022-04-30,P0017,Electronics,West,201,83,153,76.27,42.39,15,Cloudy,0,45.99,Winter
2022-04-30,P0018,Groceries,West,303,175,86,186.85,87.44,5,Sunny,0,90.7,Spring
2022-04-30,P0019,Toys,North,276,152,164,170.62,32.89,15,Cloudy,1,31.91,Winter
2022-04-30,P0020,Furniture,South,453,24,122,36.52,23.21,0,Cloudy,0,23.23,Summer
2022-05-01,P0001,Furniture,East,297,61,117,74.3,24.06,5,Snowy,1,26.55,Spring
2022-05-01,P0002,Electronics,East,80,29,42,34.24,83.36,15,Cloudy,0,79.25,Autumn
2022-05-01,P0003,Toys,West,479,282,45,287.03,32.0,5,Sunny,0,30.55,Autumn
2022-05-01,P0004,Furniture,South,360,157,111,165.0,38.61,5,Rainy,1,33.75,Autumn
2022-05-01,P0005,Furniture,East,111,80,159,78.19,70.65,0,Cloudy,0,68.18,Autumn
2022-05-01,P0006,Furniture,East,382,353,88,372.05,78.41,10,Rainy,0,75.26,Autumn
2022-05-01,P0007,Clothing,South,496,242,49,237.0,35.11,5,Snowy,0,36.89,Autumn
2022-05-01,P0008,Electronics,East,189,29,111,44.81,24.86,15,Sunny,0,26.91,Winter
2022-05-01,P0009,Groceries,West,214,33,107,39.28,81.42,0,Snowy,1,77.45,Winter
2022-05-01,P0010,Clothing,South,433,91,175,82.37,56.81,5,Sunny,0,59.97,Winter
2022-05-01,P0011,Clothing,South,108,89,168,86.96,79.16,15,Sunny,1,74.91,Autumn
2022-05-01,P0012,Toys,South,438,37,192,51.67,90.08,10,Cloudy,0,92.51,Autumn
2022-05-01,P0013,Clothing,North,423,71,44,62.04,85.31,20,Rainy,1,81.45,Winter
2022-05-01,P0014,Electronics,East,382,216,200,206.81,61.19,20,Snowy,0,61.59,Autumn
2022-05-01,P0015,Clothing,East,238,208,43,208.71,75.89,5,Rainy,0,78.1,Summer
2022-05-01,P0016,Furniture,West,442,108,146,103.64,82.59,15,Cloudy,1,78.85,Spring
2022-05-01,P0017,Toys,North,307,150,37,155.83,98.78,0,Snowy,0,97.1,Summer
2022-05-01,P0018,Electronics,South,145,34,60,25.55,19.86,20,Rainy,0,21.32,Summer
2022-05-01,P0019,Toys,West,380,369,123,371.13,40.2,0,Snowy,0,41.5,Summer
2022-05-01,P0020,Electronics,East,455,277,149,272.88,88.65,0,Snowy,1,85.79,Summer
2022-05-02,P0001,Clothing,West,324,12,34,25.19,75.29,20,Cloudy,0,76.09,Summer
2022-05-02,P0002,Clothing,South,120,120,195,129.65,74.93,10,Cloudy,1,71.79,Winter
2022-05-02,P0003,Furniture,South,380,101,156,118.98,86.77,20,Sunny,1,90.68,Autumn
2022-05-02,P0004,Toys,East,157,18,85,12.22,84.39,10,Sunny,1,85.75,Winter
2022-05-02,P0005,Electronics,East,383,257,38,255.92,86.07,0,Rainy,1,81.84,Autumn
2022-05-02,P0006,Toys,North,140,11,88,12.41,10.8,15,Rainy,0,11.36,Summer
2022-05-02,P0007,Furniture,North,345,2,124,0.17,89.08,20,Cloudy,0,85.67,Summer
2022-05-02,P0008,Furniture,South,94,46,92,56.63,85.33,15,Sunny,0,89.13,Winter
2022-05-02,P0009,Groceries,North,395,195,172,194.29,79.24,15,Cloudy,1,80.08,Summer
2022-05-02,P0010,Groceries,West,352,238,94,251.39,70.04,0,Rainy,0,73.92,Autumn
2022-05-02,P0011,Toys,South,204,18,120,34.21,48.1,15,Cloudy,0,46.94,Summer
2022-05-02,P0012,Groceries,South,212,114,110,130.98,12.68,20,Rainy,1,8.95,Summer
2022-05-02,P0013,Electronics,North,451,129,125,147.04,94.57,5,Sunny,1,94.79,Autumn
2022-05-02,P0014,Clothing,North,296,70,139,73.06,64.68,20,Snowy,1,62.79,Spring
2022-05-02,P0015,Clothing,East,105,68,173,73.86,82.9,0,Cloudy,1,80.42,Spring
2022-05-02,P0016,Toys,South,186,50,175,59.62,19.52,15,Snowy,0,16.25,Summer
2022-05-02,P0017,Groceries,North,374,305,155,313.8,56.38,5,Sunny,0,55.81,Winter
2022-05-02,P0018,Furniture,West,442,4,83,-3.16,49.75,0,Rainy,0,48.94,Autumn
2022-05-02,P0019,Furniture,West,132,113,113,124.68,56.18,15,Rainy,0,52.07,Summer
2022-05-02,P0020,Electronics,South,77,75,86,93.05,17.33,5,Cloudy,0,15.62,Winter
2022-05-03,P0001,Electronics,East,92,3,26,10.61,28.15,5,Sunny,1,23.58,Autumn
2022-05-03,P0002,Clothing,South,79,35,166,29.45,14.6,20,Snowy,1,13.55,Winter
2022-05-03,P0003,Toys,East,164,71,55,68.67,90.07,20,Rainy,0,92.49,Autumn
2022-05-03,P0004,Groceries,West,412,160,121,158.18,65.98,20,Snowy,0,62.49,Summer
2022-05-03,P0005,Furniture,East,307,246,115,242.17,32.03,20,Sunny,0,36.63,Autumn
2022-05-03,P0006,Electronics,North,157,22,75,22.25,34.28,0,Cloudy,1,37.51,Spring
2022-05-03,P0007,Clothing,East,348,149,39,141.71,27.91,20,Sunny,0,27.83,Summer
2022-05-03,P0008,Clothing,West,302,82,151,85.99,51.12,10,Snowy,0,47.34,Summer
2022-05-03,P0009,Electronics,West,285,169,121,178.62,35.73,5,Sunny,0,40.21,Summer
2022-05-03,P0010,Toys,South,265,226,156,231.38,12.49,5,Sunny,0,13.92,Summer
2022-05-03,P0011,Toys,West,387,356,87,372.57,39.2,10,Cloudy,1,43.35,Autumn
2022-05-03,P0012,Electronics,West,498,282,60,291.17,21.32,20,Cloudy,1,25.21,Spring
2022-05-03,P0013,Toys,West,221,150,183,162.55,76.65,0,Cloudy,1,81.03,Autumn
2022-05-03,P0014,Clothing,East,243,225,40,234.13,58.43,10,Snowy,0,61.11,Autumn
2022-05-03,P0015,Groceries,South,439,336,186,333.23,74.01,5,Rainy,1,77.53,Spring
2022-05-03,P0016,Groceries,East,313,6,158,4.56,92.75,15,Rainy,1,97.47,Winter
2022-05-03,P0017,Clothing,East,213,2,85,-4.34,48.68,15,Rainy,0,44.01,Summer
2022-05-03,P0018,Clothing,East,253,70,69,89.18,88.85,15,Cloudy,0,86.25,Spring
2022-05-03,P0019,Furniture,North,358,233,82,226.46,79.76,0,Cloudy,1,83.43,Autumn
2022-05-03,P0020,Clothing,East,267,126,175,121.33,95.69,20,Sunny,0,92.92,Winter
2022-05-04,P0001,Electronics,West,285,35,32,49.01,27.65,5,Sunny,1,24.98,Spring
2022-05-04,P0002,Clothing,West,499,420,191,432.96,57.71,20,Snowy,1,59.72,Winter
2022-05-04,P0003,Electronics,North,371,63,87,80.85,94.46,15,Rainy,1,96.13,Spring
2022-05-04,P0004,Electronics,North,251,188,51,187.51,92.74,15,Snowy,1,91.56,Spring
2022-05-04,P0005,Toys,East,369,48,112,62.93,97.59,20,Rainy,0,101.63,Summer
2022-05-04,P0006,Groceries,North,154,61,193,55.4,69.08,0,Cloudy,1,72.31,Autumn
2022-05-04,P0007,Toys,East,414,352,104,361.12,86.09,5,Sunny,1,82.14,Spring
2022-05-04,P0008,Electronics,North,193,37,154,56.48,73.6,0,Cloudy,1,69.0,Autumn
2022-05-04,P0009,Electronics,South,128,60,39,62.9,24.23,10,Sunny,0,22.8,Summer
2022-05-04,P0010,Groceries,West,57,28,61,44.06,68.01,10,Snowy,0,72.92,Winter
2022-05-04,P0011,Furniture,South,52,1,67,12.59,61.53,15,Cloudy,1,61.05,Spring
2022-05-04,P0012,Groceries,North,183,70,187,64.12,39.67,0,Snowy,1,44.48,Spring
2022-05-04,P0013,Groceries,East,454,65,35,55.9,26.8,20,Sunny,0,31.23,Autumn
2022-05-04,P0014,Clothing,East,407,369,81,374.07,65.51,0,Sunny,1,61.82,Winter
2022-05-04,P0015,Groceries,West,278,261,35,263.16,20.82,0,Snowy,0,21.38,Summer
2022-05-04,P0016,Electronics,South,415,262,25,257.41,49.37,15,Sunny,1,46.19,Winter
2022-05-04,P0017,Toys,South,81,23,90,40.96,62.16,10,Rainy,0,62.58,Spring
2022-05-04,P0018,Electronics,South,188,66,36,65.06,56.89,10,Cloudy,1,58.54,Summer
2022-05-04,P0019,Toys,East,266,178,106,191.27,33.24,0,Cloudy,1,36.88,Summer
2022-05-04,P0020,Groceries,South,295,209,172,210.49,94.06,20,Rainy,1,89.98,Winter
2022-05-05,P0001,Furniture,South,195,41,38,31.2,12.91,20,Rainy,1,10.44,Winter
2022-05-05,P0002,Furniture,North,431,293,171,291.05,85.36,10,Rainy,0,84.92,Summer
2022-05-05,P0003,Groceries,North,353,83,90,85.94,57.15,5,Cloudy,1,61.28,Spring
2022-05-05,P0004,Clothing,North,191,45,78,37.92,67.2,15,Snowy,1,65.79,Spring
2022-05-05,P0005,Furniture,East,87,75,183,79.32,67.85,10,Snowy,1,67.04,Autumn
2022-05-05,P0006,Clothing,South,226,42,186,43.26,85.68,20,Rainy,0,87.98,Summer
2022-05-05,P0007,Clothing,South,96,85,146,99.52,13.11,5,Cloudy,0,17.51,Autumn
2022-05-05,P0008,Groceries,West,68,7,131,8.08,60.04,15,Cloudy,1,60.67,Autumn
2022-05-05,P0009,Furniture,North,367,314,179,304.25,52.86,10,Rainy,0,48.49,Spring
2022-05-05,P0010,Groceries,East,343,50,162,55.21,96.99,5,Snowy,1,97.58,Summer
2022-05-05,P0011,Toys,South,225,60,200,51.32,33.96,10,Rainy,0,33.23,Autumn
2022-05-05,P0012,Furniture,South,161,115,187,116.77,72.6,15,Sunny,1,70.91,Autumn
2022-05-05,P0013,Clothing,East,242,141,74,149.15,19.65,20,Snowy,0,15.58,Spring
2022-05-05,P0014,Electronics,North,175,174,148,174.27,92.7,0,Rainy,0,94.37,Summer
2022-05-05,P0015,Groceries,West,239,215,152,224.78,73.14,15,Snowy,0,70.27,Winter
2022-05-05,P0016,Furniture,West,322,294,184,292.65,61.48,15,Rainy,0,61.94,Autumn
2022-05-05,P0017,Toys,West,171,136,94,148.67,73.18,5,Snowy,0,70.56,Autumn
2022-05-05,P0018,Groceries,East,314,37,60,47.17,12.6,20,Rainy,0,8.68,Spring
2022-05-05,P0019,Electronics,North,53,51,167,70.49,68.31,20,Rainy,0,70.24,Spring
2022-05-05,P0020,Electronics,East,181,54,84,53.95,21.33,20,Rainy,0,18.66,Spring
2022-05-06,P0001,Furniture,South,146,107,174,117.97,78.99,5,Cloudy,0,83.91,Spring
2022-05-06,P0002,Electronics,East,87,52,127,53.65,74.27,10,Snowy,0,74.71,Summer
2022-05-06,P0003,Clothing,North,264,171,85,165.37,32.4,10,Snowy,1,35.79,Spring
2022-05-06,P0004,Furniture,East,112,66,171,75.0,25.82,0,Rainy,0,30.13,Spring
2022-05-06,P0005,Groceries,West,265,217,90,231.67,74.61,0,Rainy,0,77.99,Summer
2022-05-06,P0006,Electronics,East,494,25,109,43.56,76.75,10,Cloudy,0,78.95,Summer
2022-05-06,P0007,Toys,West,339,326,167,339.38,81.11,20,Snowy,1,77.85,Winter
2022-05-06,P0008,Electronics,North,267,45,41,35.25,45.89,10,Cloudy,0,45.87,Winter
2022-05-06,P0009,Groceries,East,408,42,86,32.77,35.44,15,Sunny,0,33.2,Autumn
2022-05-06,P0010,Electronics,West,236,25,119,34.06,25.41,0,Rainy,1,27.01,Autumn
2022-05-06,P0011,Toys,South,126,7,181,20.92,38.63,0,Rainy,1,35.35,Autumn
2022-05-06,P0012,Clothing,West,292,255,177,263.78,74.92,15,Cloudy,1,78.0,Winter
2022-05-06,P0013,Furniture,North,119,52,141,42.6,10.05,0,Sunny,0,12.14,Winter
2022-05-06,P0014,Clothing,South,475,5,171,5.09,75.22,5,Rainy,0,71.27,Spring
2022-05-06,P0015,Clothing,West,331,113,170,118.97,24.31,0,Cloudy,0,20.56,Summer
2022-05-06,P0016,Electronics,East,479,466,108,476.13,81.13,5,Sunny,0,78.14,Autumn
2022-05-06,P0017,Toys,East,444,336,170,349.18,74.66,10,Rainy,0,77.83,Autumn
2022-05-06,P0018,Clothing,West,99,28,38,37.81,28.87,20,Cloudy,1,29.84,Winter
2022-05-06,P0019,Toys,East,175,80,91,81.09,88.03,15,Snowy,0,88.6,Autumn
2022-05-06,P0020,Toys,South,218,147,93,150.88,33.35,0,Cloudy,1,28.64,Summer
2022-05-07,P0001,Clothing,North,182,72,53,79.86,70.75,10,Sunny,1,70.39,Autumn
2022-05-07,P0002,Toys,West,349,12,173,11.57,32.94,5,Cloudy,0,32.33,Winter
2022-05-07,P0003,Groceries,South,453,405,137,398.96,40.19,15,Rainy,0,36.75,Winter
2022-05-07,P0004,Clothing,North,319,298,112,290.07,35.72,20,Cloudy,0,34.99,Spring
2022-05-07,P0005,Clothing,South,302,301,178,310.86,62.59,20,Sunny,1,67.15,Winter
2022-05-07,P0006,Electronics,North,396,393,37,402.46,68.97,10,Rainy,1,71.27,Winter
2022-05-07,P0007,Groceries,North,90,55,69,56.49,76.43,0,Sunny,0,73.45,Spring
2022-05-07,P0008,Furniture,North,289,89,155,105.84,64.92,15,Snowy,0,62.56,Autumn
2022-05-07,P0009,Groceries,North,267,222,117,220.1,41.77,15,Sunny,1,39.26,Autumn
2022-05-07,P0010,Groceries,West,212,201,172,210.47,48.67,0,Cloudy,0,45.66,Summer
2022-05-07,P0011,Clothing,East,450,228,158,234.12,94.57,5,Snowy,0,93.63,Spring
2022-05-07,P0012,Clothing,West,455,343,59,352.75,85.48,5,Snowy,1,90.0,Winter
2022-05-07,P0013,Electronics,East,151,103,92,111.35,85.95,20,Rainy,1,84.39,Winter
2022-05-07,P0014,Toys,South,350,223,41,242.6,72.1,15,Rainy,1,72.02,Summer
2022-05-07,P0015,Groceries,South,184,176,176,175.69,70.14,20,Rainy,1,72.7,Summer
2022-05-07,P0016,Groceries,South,211,77,111,67.78,37.59,0,Sunny,0,39.57,Autumn
2022-05-07,P0017,Electronics,South,60,27,86,45.64,49.06,0,Sunny,0,53.05,Spring
2022-05-07,P0018,Toys,North,393,378,140,377.33,66.69,20,Snowy,0,64.96,Spring
2022-05-07,P0019,Furniture,East,404,173,65,192.92,81.4,20,Snowy,1,85.54,Autumn
2022-05-07,P0020,Electronics,South,218,145,55,151.3,88.56,20,Cloudy,1,83.82,Summer
2022-05-08,P0001,Electronics,West,179,29,61,45.76,98.22,10,Sunny,0,98.6,Winter
2022-05-08,P0002,Furniture,West,317,0,133,-7.21,49.56,5,Rainy,1,47.73,Spring
2022-05-08,P0003,Groceries,West,464,258,174,252.11,56.03,15,Snowy,0,60.24,Summer
2022-05-08,P0004,Toys,South,477,332,135,330.07,86.18,15,Rainy,1,89.31,Summer
2022-05-08,P0005,Clothing,South,217,108,179,125.9,46.73,5,Snowy,1,44.77,Summer
2022-05-08,P0006,Furniture,West,91,70,71,84.58,81.4,0,Rainy,0,84.26,Summer
2022-05-08,P0007,Toys,East,469,469,197,474.61,41.39,10,Sunny,0,38.66,Winter
