Date,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-02-04,P0006,Electronics,North,109,48,130,57.11,76.17,20,Snowy,0,77.4,Winter
2022-02-04,P0007,Electronics,East,164,160,57,156.61,16.95,0,Sunny,1,18.44,Spring
2022-02-04,P0008,Groceries,East,182,108,21,103.22,34.56,10,Sunny,0,38.55,Winter
2022-02-04,P0009,Groceries,West,159,135,155,132.19,15.33,0,Snowy,1,14.26,Winter
2022-02-04,P0010,Toys,South,497,476,155,487.58,41.08,20,Cloudy,0,44.97,Summer
2022-02-04,P0011,Furniture,East,446,303,33,310.4,84.67,20,Sunny,0,86.66,Autumn
2022-02-04,P0012,Clothing,South,199,174,134,191.85,49.6,15,Rainy,1,52.45,Summer
2022-02-04,P0013,Clothing,West,151,118,145,115.61,38.21,5,Sunny,1,34.7,Spring
2022-02-04,P0014,Furniture,South,246,31,143,46.25,10.32,5,Rainy,1,12.3,Spring
2022-02-04,P0015,Clothing,South,436,105,23,111.25,88.22,0,Rainy,0,89.69,Summer
2022-02-04,P0016,Furniture,South,52,13,154,16.88,93.78,5,Rainy,1,96.5,Autumn
2022-02-04,P0017,Clothing,West,75,48,173,49.11,41.23,0,Snowy,0,42.96,Summer
2022-02-04,P0018,Clothing,West,178,108,169,116.24,89.79,0,Rainy,1,91.33,Spring
2022-02-04,P0019,Furniture,East,183,180,193,196.71,94.13,10,Sunny,1,91.3,Winter
2022-02-04,P0020,Electronics,South,250,96,83,115.69,79.15,15,Rainy,0,75.84,Summer
2022-02-05,P0001,Clothing,East,215,111,128,108.95,59.5,0,Cloudy,0,58.89,Spring
2022-02-05,P0002,Groceries,North,377,244,60,241.69,13.82,5,Snowy,1,12.47,Autumn
2022-02-05,P0003,Electronics,North,58,33,83,32.03,53.91,5,Snowy,0,49.96,Summer
2022-02-05,P0004,Furniture,West,145,105,59,118.43,19.96,5,Cloudy,1,19.17,Spring
2022-02-05,P0005,Furniture,North,415,276,134,291.42,56.11,5,Cloudy,1,53.01,Summer
2022-02-05,P0006,Furniture,East,375,23,52,13.12,86.42,0,Rainy,1,88.97,Autumn
2022-02-05,P0007,Clothing,East,492,468,44,463.78,95.94,15,Rainy,0,93.87,Winter
2022-02-05,P0008,Clothing,South,468,275,157,280.43,53.78,20,Cloudy,0,50.57,Spring
2022-02-05,P0009,Toys,East,154,145,47,160.2,83.54,10,Rainy,0,81.45,Autumn
2022-02-05,P0010,Electronics,North,201,62,93,67.5,52.2,15,Rainy,1,56.07,Summer
2022-02-05,P0011,Electronics,North,319,254,47,270.31,14.7,0,Cloudy,0,17.69,Autumn
2022-02-05,P0012,Groceries,North,421,176,101,191.95,11.97,15,Sunny,0,12.82,Spring
2022-02-05,P0013,Electronics,West,174,30,27,20.81,74.17,0,Sunny,0,78.52,Summer
2022-02-05,P0014,Toys,East,268,88,186,97.32,86.19,20,Cloudy,0,84.52,Spring
2022-02-05,P0015,Furniture,South,393,370,142,386.62,65.35,20,Snowy,1,67.15,Spring
2022-02-05,P0016,Electronics,East,215,162,113,161.85,47.6,0,Cloudy,0,47.47,Winter
2022-02-05,P0017,Furniture,East,180,52,146,59.82,67.6,0,Rainy,1,66.94,Autumn
2022-02-05,P0018,Clothing,North,465,408,75,419.75,24.26,20,Snowy,0,26.11,Spring
2022-02-05,P0019,Electronics,South,364,239,142,232.73,60.78,15,Cloudy,0,61.88,Spring
2022-02-05,P0020,Clothing,East,430,89,44,93.47,84.78,10,Cloudy,1,86.01,Spring
2022-02-06,P0001,Groceries,East,396,85,125,75.65,87.64,0,Cloudy,0,92.39,Summer
2022-02-06,P0002,Clothing,East,259,46,181,57.29,46.75,15,Rainy,0,42.32,Summer
2022-02-06,P0003,Electronics,North,248,132,51,129.41,32.37,5,Snowy,0,27.92,Autumn
2022-02-06,P0004,Clothing,East,184,83,117,99.12,38.62,0,Rainy,0,36.97,Autumn
2022-02-06,P0005,Electronics,West,365,214,71,205.73,39.34,0,Rainy,0,41.67,Spring
2022-02-06,P0006,Electronics,South,404,135,181,135.87,56.62,5,Cloudy,1,58.9,Autumn
2022-02-06,P0007,Clothing,West,215,99,170,95.83,70.2,5,Sunny,1,70.98,Autumn
2022-02-06,P0008,Clothing,West,166,48,169,61.33,20.31,10,Cloudy,0,15.68,Summer
2022-02-06,P0009,Groceries,West,163,36,197,27.12,63.09,5,Rainy,1,60.19,Autumn
2022-02-06,P0010,Furniture,South,434,252,67,271.26,34.83,10,Snowy,1,35.44,Winter
2022-02-06,P0011,Clothing,North,227,129,141,130.33,18.36,15,Snowy,1,13.77,Summer
2022-02-06,P0012,Furniture,South,407,112,177,123.36,56.08,5,Sunny,0,55.48,Winter
2022-02-06,P0013,Furniture,North,495,237,130,231.81,21.61,15,Snowy,1,20.84,Winter
2022-02-06,P0014,Clothing,South,288,101,87,113.64,86.86,20,Rainy,1,85.48,Summer
2022-02-06,P0015,Electronics,North,397,365,158,364.5,65.95,0,Rainy,0,62.8,Summer
2022-02-06,P0016,Toys,West,483,285,146,295.9,70.86,0,Cloudy,0,72.74,Winter
2022-02-06,P0017,Groceries,East,120,92,31,101.61,48.64,5,Snowy,0,44.12,Summer
2022-02-06,P0018,Toys,West,94,55,73,54.48,13.51,20,Snowy,0,13.83,Summer
2022-02-06,P0019,Toys,East,53,24,88,26.16,39.98,10,Rainy,1,42.84,Summer
2022-02-06,P0020,Furniture,South,229,60,174,57.3,80.05,20,Cloudy,0,84.55,Summer
2022-02-07,P0001,Toys,East,409,388,20,387.13,27.27,10,Cloudy,1,29.87,Summer
2022-02-07,P0002,Clothing,East,141,44,82,48.43,75.81,5,Sunny,0,75.78,Winter
2022-02-07,P0003,Toys,North,331,187,65,191.56,45.45,20,Sunny,1,43.07,Spring
2022-02-07,P0004,Furniture,West,319,289,159,280.86,50.29,15,Sunny,0,46.9,Summer
2022-02-07,P0005,Toys,West,255,208,49,203.59,45.5,0,Snowy,1,45.0,Autumn
2022-02-07,P0006,Groceries,East,470,400,158,411.58,63.12,10,Cloudy,0,66.61,Autumn
2022-02-07,P0007,Groceries,West,435,209,49,203.4,85.13,20,Snowy,0,86.28,Summer
2022-02-07,P0008,Toys,South,53,50,163,67.44,30.19,0,Sunny,1,26.88,Winter
2022-02-07,P0009,Clothing,East,57,46,61,61.82,59.01,20,Sunny,0,57.33,Winter
2022-02-07,P0010,Toys,North,236,115,67,119.9,42.64,0,Cloudy,1,45.67,Summer
2022-02-07,P0011,Electronics,North,233,208,198,218.63,80.06,10,Rainy,1,75.84,Summer
2022-02-07,P0012,Furniture,East,356,295,150,287.49,15.49,5,Snowy,0,15.3,Autumn
2022-02-07,P0013,Furniture,West,99,94,62,99.76,16.13,10,Sunny,1,20.72,Winter
2022-02-07,P0014,Clothing,West,71,36,70,49.85,56.46,20,Snowy,0,55.66,Winter
2022-02-07,P0015,Groceries,South,206,147,128,150.48,16.28,15,Snowy,1,16.23,Winter
2022-02-07,P0016,Groceries,North,298,96,139,95.0,44.03,0,Snowy,0,45.71,Winter
2022-02-07,P0017,Furniture,East,478,204,123,205.91,77.35,10,Cloudy,0,76.37,Winter
2022-02-07,P0018,Toys,East,467,71,172,65.62,94.08,0,Rainy,1,98.55,Winter
2022-02-07,P0019,Electronics,North,116,70,28,62.38,68.64,0,Snowy,1,68.53,Summer
2022-02-07,P0020,Electronics,South,209,52,59,65.97,16.55,20,Sunny,0,14.15,Autumn
2022-02-08,P0001,Groceries,East,470,220,187,221.48,18.08,10,Cloudy,1,21.06,Winter
2022-02-08,P0002,Groceries,North,496,333,33,327.73,14.14,10,Rainy,0,17.5,Summer
2022-02-08,P0003,Clothing,North,479,133,55,145.59,61.25,10,Sunny,1,63.54,Autumn
2022-02-08,P0004,Furniture,South,448,332,92,351.02,15.59,10,Cloudy,0,10.99,Summer
2022-02-08,P0005,Clothing,South,137,122,42,119.05,35.52,0,Snowy,0,31.56,Summer
2022-02-08,P0006,Groceries,East,193,180,186,178.55,44.03,0,Cloudy,0,47.82,Autumn
2022-02-08,P0007,Clothing,North,65,60,76,77.59,29.13,5,Rainy,1,24.27,Winter
2022-02-08,P0008,Clothing,West,444,89,119,81.43,34.04,15,Rainy,0,38.44,Spring
2022-02-08,P0009,Furniture,North,280,16,56,32.73,86.74,0,Sunny,1,83.09,Winter
2022-02-08,P0010,Furniture,East,309,116,22,122.91,92.62,20,Snowy,1,95.34,Summer
2022-02-08,P0011,Groceries,South,131,10,86,5.29,81.63,5,Snowy,1,77.46,Spring
2022-02-08,P0012,Toys,East,60,36,121,49.57,37.71,0,Sunny,1,35.28,Winter
2022-02-08,P0013,Clothing,East,183,120,59,133.65,93.17,0,Snowy,0,90.61,Autumn
2022-02-08,P0014,Furniture,South,220,127,198,117.94,17.6,5,Cloudy,1,13.3,Summer
2022-02-08,P0015,Groceries,East,105,41,191,36.41,19.71,0,Rainy,0,23.6,Summer
2022-02-08,P0016,Groceries,East,51,22,190,30.29,83.63,15,Snowy,1,85.14,Summer
2022-02-08,P0017,Groceries,South,275,110,100,113.46,56.35,15,Cloudy,1,52.5,Summer
2022-02-08,P0018,Groceries,East,377,95,190,85.18,32.37,15,Snowy,1,31.78,Autumn
2022-02-08,P0019,Toys,North,443,419,105,409.52,79.93,5,Rainy,1,78.12,Autumn
2022-02-08,P0020,Groceries,South,476,461,65,470.59,89.54,5,Snowy,0,93.42,Spring
2022-02-09,P0001,Toys,East,413,366,170,380.19,52.98,10,Rainy,0,56.32,Winter
2022-02-09,P0002,Toys,West,363,159,88,175.81,43.66,20,Sunny,0,48.01,Winter
2022-02-09,P0003,Toys,South,401,59,59,56.87,72.34,10,Snowy,1,73.95,Autumn
2022-02-09,P0004,Electronics,South,305,99,52,104.47,38.43,20,Sunny,1,43.3,Winter
2022-02-09,P0005,Groceries,East,77,2,20,15.89,12.91,5,Sunny,1,8.94,Autumn
2022-02-09,P0006,Furniture,West,355,131,172,148.39,39.12,10,Cloudy,0,40.36,Spring
2022-02-09,P0007,Furniture,East,329,291,144,307.86,14.68,5,Snowy,1,19.51,Autumn
2022-02-09,P0008,Electronics,South,174,16,154,16.12,65.49,0,Cloudy,1,66.73,Autumn
2022-02-09,P0009,Electronics,North,61,13,197,26.77,88.62,0,Snowy,0,92.58,Winter
2022-02-09,P0010,Furniture,East,455,65,113,64.48,48.38,20,Rainy,1,48.27,Winter
2022-02-09,P0011,Groceries,North,433,151,190,146.01,94.75,0,Snowy,0,97.96,Winter
2022-02-09,P0012,Toys,South,146,83,156,96.01,39.62,20,Sunny,1,39.99,Spring
2022-02-09,P0013,Furniture,West,338,284,86,274.16,55.33,15,Sunny,1,59.41,Spring
2022-02-09,P0014,Furniture,South,122,116,105,124.63,67.96,0,Sunny,0,64.47,Autumn
2022-02-09,P0015,Groceries,North,410,294,32,299.63,28.77,0,Rainy,1,24.2,Autumn
2022-02-09,P0016,Toys,West,274,224,114,243.95,38.01,15,Cloudy,0,39.8,Spring
2022-02-09,P0017,Clothing,East,349,320,53,324.9,35.72,20,Rainy,1,38.36,Winter
2022-02-09,P0018,Toys,South,92,72,35,80.48,68.35,10,Sunny,0,71.66,Summer
2022-02-09,P0019,Clothing,North,87,85,145,76.55,30.87,15,Snowy,0,30.58,Autumn
2022-02-09,P0020,Furniture,West,85,53,40,43.09,74.1,0,Sunny,0,69.93,Spring
2022-02-10,P0001,Toys,West,479,341,80,351.39,31.19,20,Cloudy,1,26.59,Spring
2022-02-10,P0002,Electronics,North,134,103,35,107.36,64.84,0,Sunny,1,69.3,Spring
2022-02-10,P0003,Furniture,East,214,108,156,99.12,94.89,0,Sunny,1,99.01,Autumn
2022-02-10,P0004,Toys,North,164,86,21,97.5,49.88,5,Rainy,0,49.91,Autumn
2022-02-10,P0005,Clothing,East,483,15,50,28.01,33.03,5,Cloudy,0,31.26,Winter
2022-02-10,P0006,Electronics,South,345,270,126,267.88,79.97,15,Sunny,1,83.51,Summer
2022-02-10,P0007,Electronics,West,439,279,197,298.72,20.69,20,Snowy,1,17.67,Winter
2022-02-10,P0008,Electronics,South,117,24,21,14.15,52.57,10,Rainy,0,50.4,Summer
2022-02-10,P0009,Clothing,North,354,274,168,289.24,86.49,10,Snowy,0,83.37,Summer
2022-02-10,P0010,Electronics,West,176,155,66,149.06,25.36,15,Snowy,1,21.23,Winter
2022-02-10,P0011,Furniture,South,183,168,186,178.92,46.67,15,Rainy,0,42.31,Spring
2022-02-10,P0012,Groceries,South,124,27,54,45.01,21.54,15,Rainy,1,16.68,Spring
2022-02-10,P0013,Clothing,East,245,225,118,241.44,95.41,0,Sunny,0,94.46,Summer
2022-02-10,P0014,Groceries,East,97,96,53,87.75,91.97,15,Cloudy,1,89.15,Winter
2022-02-10,P0015,Groceries,West,84,74,194,68.86,71.55,15,Snowy,0,67.89,Winter
2022-02-10,P0016,Groceries,North,248,119,152,136.74,94.41,20,Rainy,0,92.68,Summer
2022-02-10,P0017,Electronics,West,86,22,68,20.16,97.11,10,Sunny,1,96.55,Summer
2022-02-10,P0018,Toys,West,396,201,110,198.64,30.43,20,Sunny,0,26.05,Winter
2022-02-10,P0019,Furniture,West,364,269,32,262.19,13.39,10,Rainy,1,17.13,Winter
2022-02-10,P0020,Clothing,South,92,48,26,64.9,23.69,15,Sunny,0,26.88,Winter
2022-02-11,P0001,Groceries,West,73,63,162,58.14,21.02,5,Sunny,0,22.69,Autumn
2022-02-11,P0002,Toys,South,112,98,180,101.73,31.82,0,Cloudy,1,28.46,Winter
2022-02-11,P0003,Clothing,South,328,232,154,246.96,63.88,5,Snowy,1,64.37,Summer
2022-02-11,P0004,Toys,West,387,46,102,57.82,68.5,5,Sunny,1,65.94,Winter
2022-02-11,P0005,Clothing,West,219,189,51,188.56,40.63,0,Rainy,1,41.25,Winter
2022-02-11,P0006,Groceries,West,339,61,182,72.37,50.8,10,Cloudy,1,53.0,Summer
2022-02-11,P0007,Groceries,South,198,66,38,84.36,52.39,15,Rainy,1,49.31,Summer
2022-02-11,P0008,Groceries,South,382,337,159,343.52,84.2,10,Cloudy,0,88.8,Spring
2022-02-11,P0009,Toys,East,289,258,134,259.32,10.17,5,Snowy,1,13.62,Summer
2022-02-11,P0010,Clothing,West,490,438,35,428.92,83.92,5,Snowy,0,81.68,Spring
2022-02-11,P0011,Toys,South,486,325,133,334.04,88.97,0,Sunny,0,89.14,Summer
2022-02-11,P0012,Groceries,East,259,44,198,36.36,75.55,0,Rainy,0,70.72,Summer
2022-02-11,P0013,Clothing,West,413,405,82,419.41,50.06,15,Cloudy,0,48.24,Spring
2022-02-11,P0014,Electronics,East,468,401,68,409.86,41.7,20,Snowy,0,37.42,Winter
2022-02-11,P0015,Clothing,North,388,150,196,162.79,20.02,10,Sunny,1,24.98,Summer
2022-02-11,P0016,Groceries,West,332,72,97,83.16,11.54,20,Sunny,0,9.56,Autumn
2022-02-11,P0017,Toys,West,223,215,95,215.99,84.22,20,Sunny,0,86.76,Summer
2022-02-11,P0018,Toys,East,382,281,165,291.1,38.63,15,Cloudy,1,36.44,Spring
2022-02-11,P0019,Toys,East,413,263,35,255.92,49.55,5,Snowy,0,45.37,Winter
2022-02-11,P0020,Groceries,East,140,48,173,49.3,53.14,15,Sunny,0,52.62,Winter
2022-02-12,P0001,Groceries,North,289,27,185,17.22,84.12,5,Snowy,0,80.38,Summer
2022-02-12,P0002,Electronics,East,62,49,166,42.75,52.39,0,Cloudy,0,54.26,Autumn
2022-02-12,P0003,Groceries,East,92,85,41,81.75,26.0,10,Snowy,1,28.37,Autumn
2022-02-12,P0004,Electronics,South,414,412,110,404.34,62.44,15,Sunny,0,64.94,Spring
2022-02-12,P0005,Clothing,South,200,105,101,122.97,10.5,15,Cloudy,1,7.27,Autumn
2022-02-12,P0006,Groceries,South,143,9,107,6.08,19.17,0,Rainy,0,19.37,Autumn
2022-02-12,P0007,Toys,West,115,9,88,26.53,33.4,5,Sunny,0,33.38,Autumn
2022-02-12,P0008,Clothing,North,201,189,67,188.5,81.74,15,Sunny,1,82.7,Summer
2022-02-12,P0009,Furniture,West,274,219,173,231.13,25.39,20,Rainy,0,28.5,Summer
2022-02-12,P0010,Electronics,West,201,179,178,181.9,80.18,15,Sunny,0,76.83,Winter
2022-02-12,P0011,Groceries,North,450,449,108,452.63,24.16,0,Snowy,0,27.61,Spring
2022-02-12,P0012,Clothing,North,311,165,59,176.06,63.7,20,Cloudy,1,64.26,Spring
2022-02-12,P0013,Groceries,East,440,15,94,8.84,57.53,0,Snowy,0,55.51,Spring
2022-02-12,P0014,Electronics,North,140,109,77,101.23,70.82,20,Snowy,1,67.68,Winter
2022-02-12,P0015,Furniture,North,404,112,133,130.12,73.51,10,Sunny,1,69.2,Spring
2022-02-12,P0016,Toys,North,343,266,62,267.63,74.07,0,Cloudy,0,77.22,Spring
2022-02-12,P0017,Electronics,East,53,0,40,7.72,75.6,0,Rainy,1,71.17,Summer
2022-02-12,P0018,Groceries,East,499,32,20,48.63,32.84,0,Cloudy,1,28.24,Winter
2022-02-12,P0019,Electronics,East,111,12,179,12.99,59.21,20,Rainy,1,57.01,Summer
2022-02-12,P0020,Furniture,North,380,3,147,8.16,31.94,10,Rainy,1,34.89,Autumn
2022-02-13,P0001,Groceries,North,150,14,130,33.96,38.46,5,Rainy,0,35.7,Winter
2022-02-13,P0002,Toys,South,62,30,158,40.38,63.7,0,Sunny,1,63.03,Summer
2022-02-13,P0003,Clothing,West,179,19,63,35.1,31.59,10,Sunny,0,34.37,Winter
2022-02-13,P0004,Groceries,North,340,284,24,295.37,41.14,15,Rainy,1,44.69,Spring
2022-02-13,P0005,Toys,South,112,76,49,69.32,48.83,0,Cloudy,1,44.06,Autumn
2022-02-13,P0006,Electronics,West,350,77,122,84.44,69.01,0,Cloudy,0,64.77,Winter
2022-02-13,P0007,Furniture,West,323,256,76,256.85,77.15,15,Sunny,0,72.91,Spring
2022-02-13,P0008,Furniture,North,132,97,178,101.45,40.71,0,Sunny,1,39.63,Summer
2022-02-13,P0009,Groceries,North,159,91,189,95.55,95.75,5,Rainy,1,93.47,Winter
2022-02-13,P0010,Groceries,East,96,31,192,26.63,24.9,20,Cloudy,0,21.22,Autumn
2022-02-13,P0011,Groceries,North,158,18,43,15.13,29.82,0,Cloudy,0,25.41,Winter
2022-02-13,P0012,Electronics,East,166,137,50,148.58,55.35,20,Snowy,0,55.76,Winter
2022-02-13,P0013,Clothing,East,392,289,87,290.84,39.13,0,Cloudy,1,36.11,Summer
2022-02-13,P0014,Groceries,North,140,37,192,55.97,67.77,20,Snowy,0,65.94,Autumn
2022-02-13,P0015,Furniture,East,268,134,161,145.53,41.13,10,Cloudy,0,44.44,Autumn
2022-02-13,P0016,Furniture,South,244,102,109,120.66,89.45,20,Sunny,0,90.33,Autumn
2022-02-13,P0017,Toys,North,165,62,43,59.98,62.01,20,Sunny,1,64.2,Spring
2022-02-13,P0018,Clothing,East,127,34,167,46.56,30.5,10,Snowy,1,26.54,Autumn
2022-02-13,P0019,Toys,West,396,332,91,325.81,78.29,10,Snowy,1,75.41,Spring
2022-02-13,P0020,Clothing,East,410,282,173,284.19,55.86,20,Sunny,0,53.47,Winter
2022-02-14,P0001,Electronics,West,209,82,52,75.02,39.81,10,Cloudy,0,41.16,Summer
2022-02-14,P0002,Groceries,South,208,194,38,207.83,94.1,20,Cloudy,1,95.23,Summer
2022-02-14,P0003,Clothing,East,94,73,45,87.99,29.83,20,Snowy,0,26.44,Winter
2022-02-14,P0004,Clothing,East,77,15,117,18.82,31.83,5,Sunny,0,28.48,Autumn
2022-02-14,P0005,Furniture,North,180,78,64,80.68,33.96,10,Cloudy,1,33.05,Autumn
2022-02-14,P0006,Toys,North,297,261,85,279.47,56.21,5,Sunny,0,55.96,Autumn
2022-02-14,P0007,Furniture,South,136,52,174,60.15,64.44,10,Snowy,1,62.01,Autumn
2022-02-14,P0008,Electronics,West,215,101,61,108.1,86.27,0,Sunny,1,84.65,Autumn
2022-02-14,P0009,Furniture,South,464,144,55,144.05,66.64,15,Snowy,0,68.37,Winter
2022-02-14,P0010,Clothing,South,378,31,66,30.01,23.27,10,Snowy,0,21.45,Spring
2022-02-14,P0011,Electronics,East,303,236,110,251.58,83.01,20,Rainy,1,80.43,Spring
2022-02-14,P0012,Toys,South,59,2,198,21.38,87.55,0,Snowy,1,88.84,Winter
2022-02-14,P0013,Furniture,South,363,189,145,181.1,28.97,15,Cloudy,1,31.44,Autumn
2022-02-14,P0014,Toys,North,64,43,118,34.81,50.42,10,Cloudy,1,49.31,Autumn
2022-02-14,P0015,Toys,West,96,47,143,48.14,40.58,10,Rainy,0,37.88,Autumn
2022-02-14,P0016,Groceries,West,138,121,161,134.57,74.5,0,Rainy,1,71.86,Autumn
2022-02-14,P0017,Electronics,North,278,147,125,146.75,31.46,5,Snowy,0,32.58,Summer
2022-02-14,P0018,Clothing,West,204,172,77,183.09,85.78,15,Cloudy,0,82.93,Spring
2022-02-14,P0019,Clothing,East,425,373,137,369.51,49.97,20,Sunny,0,52.12,Spring
2022-02-14,P0020,Electronics,East,186,181,65,179.0,77.54,5,Sunny,0,74.04,Summer
2022-02-15,P0001,Clothing,East,193,16,87,28.28,64.25,0,Cloudy,1,59.97,Summer
2022-02-15,P0002,Clothing,South,86,52,50,54.45,17.99,0,Rainy,0,13.39,Autumn
2022-02-15,P0003,Clothing,East,156,112,129,126.61,57.73,20,Snowy,0,60.48,Autumn
2022-02-15,P0004,Clothing,East,276,258,126,249.0,40.79,0,Rainy,1,41.03,Winter
2022-02-15,P0005,Clothing,South,428,159,147,167.77,94.46,0,Cloudy,1,92.48,Summer
2022-02-15,P0006,Groceries,West,267,33,37,23.92,46.7,5,Snowy,0,42.35,Spring
2022-02-15,P0007,Electronics,West,63,16,45,29.49,70.36,20,Rainy,1,65.73,Spring
2022-02-15,P0008,Electronics,North,144,93,167,87.55,92.42,15,Snowy,1,95.46,Spring
2022-02-15,P0009,Furniture,South,403,9,89,16.65,54.89,5,Cloudy,0,55.97,Autumn
2022-02-15,P0010,Electronics,East,175,123,47,114.89,69.35,15,Rainy,1,73.31,Autumn
2022-02-15,P0011,Toys,North,411,297,28,293.27,92.9,5,Rainy,1,89.27,Spring
2022-02-15,P0012,Clothing,East,270,63,197,54.94,88.38,15,Sunny,0,89.56,Winter
2022-02-15,P0013,Groceries,West,200,172,185,185.8,12.05,15,Snowy,0,7.89,Autumn
2022-02-15,P0014,Electronics,East,470,365,160,365.3,59.46,5,Rainy,0,58.19,Spring
2022-02-15,P0015,Electronics,West,257,210,156,208.5,10.64,15,Rainy,1,15.48,Spring
2022-02-15,P0016,Electronics,North,306,114,38,112.46,71.81,15,Rainy,0,68.47,Spring
2022-02-15,P0017,Groceries,South,491,380,125,394.43,73.68,0,Sunny,1,73.95,Spring
2022-02-15,P0018,Clothing,East,190,20,164,14.03,62.05,15,Rainy,1,65.35,Winter
2022-02-15,P0019,Clothing,North,269,0,82,-4.74,92.53,20,Snowy,0,89.33,Spring
2022-02-15,P0020,Furniture,West,223,25,71,21.11,84.64,15,Cloudy,1,88.98,Autumn
2022-02-16,P0001,Groceries,North,410,319,171,321.38,91.59,0,Sunny,0,92.43,Summer
2022-02-16,P0002,Groceries,South,498,279,89,281.03,75.31,10,Rainy,0,80.13,Winter
2022-02-16,P0003,Groceries,South,216,184,70,177.54,72.89,5,Sunny,1,75.08,Summer
2022-02-16,P0004,Electronics,East,220,128,107,123.39,52.38,5,Cloudy,1,50.2,Spring
2022-02-16,P0005,Groceries,North,428,258,62,271.75,72.5,5,Sunny,1,70.4,Autumn
2022-02-16,P0006,Groceries,South,337,138,142,153.22,60.59,10,Snowy,1,56.4,Winter
2022-02-16,P0007,Furniture,East,273,56,172,73.23,76.8,10,Snowy,1,76.5,Summer
2022-02-16,P0008,Toys,East,98,52,124,58.8,60.71,10,Sunny,0,57.5,Autumn
2022-02-16,P0009,Furniture,East,368,34,70,41.34,38.67,0,Rainy,0,43.02,Autumn
2022-02-16,P0010,Groceries,North,301,185,179,200.48,12.43,20,Sunny,0,15.56,Summer
2022-02-16,P0011,Furniture,West,413,128,31,129.07,91.26,15,Sunny,0,88.96,Winter
2022-02-16,P0012,Groceries,East,371,257,57,259.67,57.54,20,Sunny,0,54.6,Winter
2022-02-16,P0013,Clothing,East,114,25,22,18.06,17.19,20,Sunny,0,21.1,Summer
2022-02-16,P0014,Toys,West,494,123,56,136.24,48.73,5,Snowy,1,45.11,Spring
2022-02-16,P0015,Clothing,South,284,66,138,65.35,13.03,5,Cloudy,0,11.29,Winter
2022-02-16,P0016,Furniture,South,349,323,127,341.82,17.25,15,Rainy,1,20.92,Summer
2022-02-16,P0017,Groceries,South,112,19,112,15.38,70.64,10,Cloudy,1,71.63,Summer
2022-02-16,P0018,Groceries,South,417,316,143,322.29,97.32,15,Sunny,1,98.29,Winter
2022-02-16,P0019,Electronics,North,382,47,189,49.03,65.0,15,Snowy,0,69.04,Winter
2022-02-16,P0020,Groceries,South,303,54,194,52.22,11.31,5,Rainy,0,12.29,Spring
2022-02-17,P0001,Groceries,North,188,27,95,18.57,75.54,0,Cloudy,0,73.24,Winter
2022-02-17,P0002,Clothing,East,127,83,131,91.62,12.04,20,Cloudy,1,15.21,Winter
2022-02-17,P0003,Toys,North,358,12,183,31.46,52.13,15,Rainy,0,53.78,Winter
2022-02-17,P0004,Electronics,South,186,150,55,164.26,37.56,10,Cloudy,0,41.19,Winter
2022-02-17,P0005,Groceries,North,138,125,105,143.87,55.09,5,Cloudy,1,59.88,Winter
2022-02-17,P0006,Clothing,East,438,326,139,342.93,27.29,0,Sunny,0,27.63,Summer
2022-02-17,P0007,Groceries,East,355,105,65,98.79,79.02,10,Rainy,0,80.28,Autumn
2022-02-17,P0008,Clothing,North,282,74,199,72.8,94.13,5,Cloudy,0,91.32,Spring
2022-02-17,P0009,Furniture,West,485,416,21,433.54,94.6,15,Sunny,1,94.59,Spring
2022-02-17,P0010,Furniture,West,386,179,189,169.08,56.38,0,Rainy,1,52.12,Summer
2022-02-17,P0011,Clothing,East,360,117,177,111.35,39.4,20,Snowy,0,37.38,Summer
2022-02-17,P0012,Furniture,East,70,33,150,51.82,39.15,0,Sunny,0,34.27,Winter
2022-02-17,P0013,Furniture,North,290,153,102,170.12,12.67,20,Cloudy,0,10.94,Summer
2022-02-17,P0014,Toys,North,416,114,195,116.65,84.76,5,Cloudy,1,85.3,Autumn
2022-02-17,P0015,Furniture,East,412,11,150,26.09,88.75,0,Cloudy,1,88.97,Spring
2022-02-17,P0016,Electronics,East,282,241,75,244.77,67.99,0,Snowy,1,70.13,Autumn
2022-02-17,P0017,Furniture,East,114,33,135,25.53,23.53,10,Rainy,0,20.9,Summer
2022-02-17,P0018,Clothing,West,232,103,84,98.86,26.66,15,Rainy,0,22.69,Spring
2022-02-17,P0019,Groceries,East,204,54,191,51.99,83.6,20,Cloudy,0,80.93,Summer
2022-02-17,P0020,Electronics,North,192,6,196,16.98,28.22,0,Sunny,1,29.67,Spring
2022-02-18,P0001,Furniture,West,126,41,161,55.03,21.54,0,Cloudy,0,23.28,Spring
2022-02-18,P0002,Clothing,South,489,356,43,352.03,95.88,10,Cloudy,1,98.53,Autumn
2022-02-18,P0003,Groceries,South,375,277,122,272.12,37.86,0,Rainy,1,33.22,Summer
2022-02-18,P0004,Clothing,South,492,84,93,96.44,27.46,20,Sunny,0,28.5,Spring
2022-02-18,P0005,Toys,North,111,12,188,2.61,69.13,0,Cloudy,0,68.66,Winter
2022-02-18,P0006,Groceries,West,223,42,200,45.82,41.74,10,Sunny,0,40.45,Winter
2022-02-18,P0007,Furniture,West,154,97,117,110.21,12.23,15,Snowy,0,7.6,Autumn
