Date,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-08-06,P0020,Electronics,South,414,255,198,261.6,20.11,0,Rainy,1,15.71,Autumn
2022-08-07,P0001,Clothing,South,288,199,53,195.54,32.2,5,Sunny,1,28.0,Winter
2022-08-07,P0002,Groceries,North,457,175,139,174.89,49.98,5,Rainy,1,51.95,Winter
2022-08-07,P0003,Toys,North,180,168,52,183.93,34.09,0,Rainy,0,36.15,Autumn
2022-08-07,P0004,Toys,East,393,372,116,368.82,52.84,0,Sunny,0,54.29,Winter
2022-08-07,P0005,Furniture,North,190,110,178,110.0,44.93,15,Sunny,1,41.46,Winter
2022-08-07,P0006,Electronics,South,98,28,98,20.53,65.36,20,Sunny,1,64.96,Spring
2022-08-07,P0007,Clothing,East,474,170,133,183.52,27.32,5,Cloudy,0,22.83,Spring
2022-08-07,P0008,Electronics,South,339,136,45,131.84,83.23,5,Rainy,0,82.41,Spring
2022-08-07,P0009,Furniture,East,231,12,33,5.89,61.93,0,Cloudy,1,64.8,Autumn
2022-08-07,P0010,Toys,West,225,131,70,149.43,99.46,20,Cloudy,1,103.15,Autumn
2022-08-07,P0011,Electronics,South,172,45,25,37.76,10.38,20,Snowy,0,8.56,Autumn
2022-08-07,P0012,Clothing,East,121,116,181,134.74,60.76,0,Cloudy,0,60.76,Winter
2022-08-07,P0013,Clothing,North,169,156,169,155.07,29.06,20,Rainy,1,32.54,Winter
2022-08-07,P0014,Toys,South,459,310,71,309.34,83.57,15,Snowy,0,85.16,Autumn
2022-08-07,P0015,Clothing,South,263,248,144,250.04,81.46,10,Snowy,1,77.05,Autumn
2022-08-07,P0016,Clothing,South,129,100,160,110.38,70.91,10,Rainy,0,75.23,Winter
2022-08-07,P0017,Clothing,East,398,163,104,164.53,91.54,10,Cloudy,0,94.42,Winter
2022-08-07,P0018,Groceries,East,80,2,125,14.94,30.8,10,Cloudy,0,32.7,Summer
2022-08-07,P0019,Furniture,South,408,372,133,389.53,10.07,15,Snowy,1,11.2,Summer
2022-08-07,P0020,Groceries,East,432,176,61,173.87,65.52,10,Cloudy,0,62.43,Winter
2022-08-08,P0001,Groceries,North,168,116,139,115.12,50.54,15,Sunny,1,49.5,Spring
2022-08-08,P0002,Toys,South,452,329,70,334.91,36.32,5,Rainy,1,39.7,Autumn
2022-08-08,P0003,Electronics,East,138,38,147,36.0,44.23,15,Cloudy,1,46.27,Spring
2022-08-08,P0004,Furniture,East,433,213,78,222.0,41.86,0,Sunny,0,41.03,Spring
2022-08-08,P0005,Groceries,South,453,124,61,139.44,23.21,20,Sunny,1,25.37,Winter
2022-08-08,P0006,Toys,South,129,33,87,37.65,25.49,15,Sunny,0,21.07,Autumn
2022-08-08,P0007,Furniture,East,304,159,134,164.9,37.82,20,Snowy,0,33.55,Winter
2022-08-08,P0008,Clothing,East,174,61,116,65.29,52.29,0,Snowy,0,49.1,Spring
2022-08-08,P0009,Clothing,South,488,303,115,317.51,88.03,0,Rainy,0,90.23,Summer
2022-08-08,P0010,Groceries,East,493,42,105,49.59,96.6,15,Sunny,1,95.11,Summer
2022-08-08,P0011,Furniture,West,235,204,171,209.21,26.19,10,Cloudy,0,25.59,Winter
2022-08-08,P0012,Toys,East,132,85,39,88.36,92.4,20,Sunny,0,89.51,Summer
2022-08-08,P0013,Clothing,East,170,69,170,81.2,15.92,20,Snowy,0,12.75,Winter
2022-08-08,P0014,Clothing,West,337,69,174,63.1,92.85,20,Sunny,0,88.5,Summer
2022-08-08,P0015,Furniture,East,339,258,32,262.24,97.58,5,Rainy,0,99.74,Winter
2022-08-08,P0016,Electronics,West,474,285,68,281.83,25.29,20,Cloudy,0,29.1,Summer
2022-08-08,P0017,Groceries,West,129,8,121,19.91,52.69,5,Sunny,1,57.18,Summer
2022-08-08,P0018,Furniture,North,278,186,51,192.27,47.08,15,Rainy,1,42.3,Spring
2022-08-08,P0019,Groceries,West,256,184,198,183.04,67.45,10,Rainy,0,71.96,Autumn
2022-08-08,P0020,Furniture,West,358,97,131,111.33,74.15,5,Sunny,0,72.94,Summer
2022-08-09,P0001,Furniture,South,272,223,59,217.01,99.21,10,Sunny,1,95.81,Summer
2022-08-09,P0002,Groceries,North,231,181,74,186.05,50.51,5,Snowy,1,50.07,Summer
2022-08-09,P0003,Electronics,East,109,31,22,34.64,20.25,10,Sunny,1,20.45,Winter
2022-08-09,P0004,Toys,West,193,16,21,9.64,53.02,5,Sunny,1,54.83,Summer
2022-08-09,P0005,Groceries,West,371,208,102,204.96,73.36,15,Sunny,0,72.27,Summer
2022-08-09,P0006,Furniture,South,258,61,52,64.68,76.98,5,Rainy,1,81.58,Autumn
2022-08-09,P0007,Electronics,West,451,84,133,94.63,27.34,10,Sunny,0,24.18,Spring
2022-08-09,P0008,Electronics,North,479,132,62,138.62,61.52,10,Cloudy,0,65.59,Spring
2022-08-09,P0009,Groceries,West,465,397,52,404.99,56.53,20,Snowy,0,53.75,Winter
2022-08-09,P0010,Furniture,East,247,24,67,14.86,30.15,0,Snowy,0,29.09,Summer
2022-08-09,P0011,Toys,North,466,144,121,158.27,66.15,0,Cloudy,0,62.66,Winter
2022-08-09,P0012,Clothing,East,263,30,38,20.73,27.09,5,Snowy,1,32.03,Summer
2022-08-09,P0013,Groceries,North,97,91,142,82.97,42.89,0,Snowy,0,42.64,Summer
2022-08-09,P0014,Clothing,North,418,361,123,374.51,41.82,10,Sunny,0,38.96,Autumn
2022-08-09,P0015,Groceries,East,444,12,86,31.46,24.09,15,Snowy,1,28.18,Winter
2022-08-09,P0016,Clothing,South,277,151,78,144.46,18.99,0,Snowy,0,20.6,Winter
2022-08-09,P0017,Toys,North,407,253,154,250.25,66.65,10,Snowy,1,65.19,Summer
2022-08-09,P0018,Clothing,West,213,191,37,198.88,68.49,15,Sunny,1,71.27,Winter
2022-08-09,P0019,Furniture,North,381,222,98,229.76,90.73,5,Rainy,0,95.36,Summer
2022-08-09,P0020,Furniture,North,219,14,68,15.36,89.26,0,Sunny,0,92.88,Autumn
2022-08-10,P0001,Clothing,North,206,167,105,173.47,59.8,10,Sunny,1,62.67,Spring
2022-08-10,P0002,Toys,South,147,59,32,68.33,90.75,10,Sunny,1,87.61,Summer
2022-08-10,P0003,Furniture,South,191,50,100,43.47,33.79,20,Snowy,0,32.47,Spring
2022-08-10,P0004,Furniture,East,387,286,29,298.33,57.52,0,Snowy,1,61.62,Spring
2022-08-10,P0005,Toys,South,483,411,75,406.07,69.37,15,Rainy,0,68.07,Spring
2022-08-10,P0006,Electronics,South,107,76,190,68.34,65.04,0,Snowy,0,61.3,Summer
2022-08-10,P0007,Groceries,South,355,61,100,53.44,22.51,15,Rainy,0,18.7,Autumn
2022-08-10,P0008,Electronics,East,236,80,57,70.75,39.4,15,Cloudy,1,37.77,Spring
2022-08-10,P0009,Groceries,West,426,325,115,343.38,79.61,20,Sunny,1,74.86,Autumn
2022-08-10,P0010,Electronics,South,198,64,151,77.59,35.48,0,Rainy,1,36.78,Winter
2022-08-10,P0011,Electronics,East,434,140,179,146.08,88.8,10,Sunny,0,91.59,Autumn
2022-08-10,P0012,Toys,West,277,150,36,161.95,63.76,20,Snowy,1,58.95,Autumn
2022-08-10,P0013,Clothing,East,494,117,49,134.89,19.42,15,Snowy,0,17.04,Autumn
2022-08-10,P0014,Electronics,South,289,280,98,279.58,10.46,15,Cloudy,1,13.42,Spring
2022-08-10,P0015,Clothing,North,335,229,138,245.56,76.92,0,Rainy,1,79.42,Autumn
2022-08-10,P0016,Groceries,South,425,68,181,84.24,74.68,5,Snowy,1,77.72,Winter
2022-08-10,P0017,Electronics,East,231,40,90,41.52,92.32,20,Rainy,1,90.86,Spring
2022-08-10,P0018,Electronics,East,334,55,86,55.11,67.39,15,Snowy,0,64.51,Summer
2022-08-10,P0019,Clothing,West,478,75,27,83.3,81.49,15,Sunny,0,82.87,Autumn
2022-08-10,P0020,Furniture,West,52,17,128,19.95,43.3,5,Rainy,1,43.03,Spring
2022-08-11,P0001,Electronics,East,92,79,88,80.86,60.52,10,Cloudy,1,58.82,Spring
2022-08-11,P0002,Clothing,South,443,58,167,59.16,88.21,15,Rainy,1,87.71,Spring
2022-08-11,P0003,Electronics,North,255,224,102,217.98,98.7,20,Cloudy,1,98.27,Summer
2022-08-11,P0004,Electronics,North,341,220,148,229.31,10.42,5,Sunny,1,10.39,Summer
2022-08-11,P0005,Groceries,South,203,53,145,47.33,21.48,20,Snowy,1,22.07,Spring
2022-08-11,P0006,Furniture,South,86,1,104,10.69,77.23,5,Sunny,0,80.42,Spring
2022-08-11,P0007,Electronics,South,182,40,29,48.84,22.38,5,Cloudy,1,18.84,Summer
2022-08-11,P0008,Clothing,East,72,12,28,4.9,94.94,15,Sunny,0,93.65,Winter
2022-08-11,P0009,Groceries,South,232,173,123,177.17,38.68,20,Rainy,1,39.25,Summer
2022-08-11,P0010,Toys,South,176,116,195,123.78,61.48,10,Cloudy,1,66.29,Winter
2022-08-11,P0011,Electronics,South,166,66,142,57.0,98.69,10,Rainy,0,99.43,Summer
2022-08-11,P0012,Toys,East,192,75,183,89.81,23.11,15,Sunny,0,22.54,Spring
2022-08-11,P0013,Furniture,East,280,13,129,12.32,98.27,20,Sunny,0,96.55,Autumn
2022-08-11,P0014,Clothing,East,123,97,81,113.91,68.52,5,Rainy,0,69.24,Autumn
2022-08-11,P0015,Electronics,North,78,40,107,30.25,13.56,15,Rainy,1,13.28,Spring
2022-08-11,P0016,Clothing,East,271,266,121,259.67,50.49,0,Rainy,1,45.96,Autumn
2022-08-11,P0017,Toys,South,243,131,79,132.66,55.23,20,Cloudy,0,50.48,Spring
2022-08-11,P0018,Clothing,West,236,158,97,173.16,74.81,20,Sunny,1,77.79,Summer
2022-08-11,P0019,Toys,East,172,114,174,110.62,28.22,10,Snowy,0,27.95,Summer
2022-08-11,P0020,Groceries,North,337,238,49,236.6,48.79,0,Snowy,0,44.09,Winter
2022-08-12,P0001,Furniture,East,358,16,31,24.61,98.1,20,Snowy,0,98.5,Summer
2022-08-12,P0002,Clothing,North,188,107,190,114.41,62.25,10,Rainy,0,61.85,Spring
2022-08-12,P0003,Electronics,South,199,130,23,144.31,14.84,5,Sunny,0,19.17,Winter
2022-08-12,P0004,Furniture,East,117,116,50,111.51,18.37,0,Snowy,0,19.74,Spring
2022-08-12,P0005,Clothing,North,242,110,173,116.73,93.61,0,Snowy,0,91.71,Autumn
2022-08-12,P0006,Toys,East,221,69,20,60.76,64.27,0,Snowy,0,60.85,Spring
2022-08-12,P0007,Toys,West,295,129,54,140.4,46.02,0,Cloudy,1,41.82,Spring
2022-08-12,P0008,Toys,South,305,157,29,154.96,59.39,10,Sunny,1,64.24,Spring
2022-08-12,P0009,Furniture,North,205,127,26,124.35,29.31,10,Rainy,0,33.17,Autumn
2022-08-12,P0010,Groceries,East,310,50,153,68.11,98.51,10,Rainy,1,102.67,Winter
2022-08-12,P0011,Toys,North,405,114,162,106.76,19.63,5,Sunny,0,22.22,Autumn
2022-08-12,P0012,Electronics,East,466,121,136,129.7,72.46,0,Snowy,0,76.67,Autumn
2022-08-12,P0013,Electronics,West,500,127,97,117.05,11.67,0,Rainy,1,15.14,Winter
2022-08-12,P0014,Electronics,North,495,481,83,480.03,71.96,0,Cloudy,0,70.36,Winter
2022-08-12,P0015,Toys,West,381,17,98,9.15,18.65,20,Sunny,1,15.22,Spring
2022-08-12,P0016,Clothing,North,65,49,137,66.87,68.54,20,Rainy,0,71.54,Spring
2022-08-12,P0017,Clothing,South,297,17,134,31.73,38.14,10,Snowy,1,34.23,Summer
2022-08-12,P0018,Clothing,South,258,56,140,74.37,85.94,15,Snowy,1,89.13,Autumn
2022-08-12,P0019,Groceries,West,225,12,187,2.91,42.02,10,Cloudy,0,40.33,Summer
2022-08-12,P0020,Groceries,South,75,38,81,34.14,41.64,15,Rainy,1,40.89,Spring
2022-08-13,P0001,Toys,North,483,296,30,315.34,59.88,20,Snowy,0,63.25,Spring
2022-08-13,P0002,Groceries,North,273,20,162,14.74,33.58,20,Cloudy,1,37.96,Autumn
2022-08-13,P0003,Clothing,East,450,249,88,253.84,77.82,0,Sunny,1,78.82,Autumn
2022-08-13,P0004,Electronics,South,147,133,104,150.15,68.15,15,Rainy,0,69.02,Autumn
2022-08-13,P0005,Furniture,West,309,17,76,15.99,41.73,0,Sunny,0,36.96,Summer
2022-08-13,P0006,Electronics,West,359,54,40,61.33,76.14,5,Sunny,1,77.8,Winter
2022-08-13,P0007,Groceries,South,437,253,142,243.51,45.57,20,Snowy,1,41.95,Winter
2022-08-13,P0008,Toys,South,285,158,188,148.68,33.58,10,Sunny,0,35.29,Winter
2022-08-13,P0009,Furniture,West,310,0,109,16.07,78.31,0,Snowy,1,74.65,Spring
2022-08-13,P0010,Electronics,North,275,82,126,82.41,71.38,20,Snowy,1,72.75,Winter
2022-08-13,P0011,Toys,South,107,58,159,63.5,13.23,20,Sunny,0,12.14,Winter
2022-08-13,P0012,Groceries,South,412,126,178,128.44,83.92,10,Rainy,0,87.97,Winter
2022-08-13,P0013,Groceries,West,75,61,27,66.88,28.81,0,Cloudy,1,31.45,Winter
2022-08-13,P0014,Toys,South,388,51,96,59.82,67.45,0,Snowy,0,72.36,Autumn
2022-08-13,P0015,Clothing,West,119,64,80,82.01,28.24,5,Sunny,1,27.49,Spring
2022-08-13,P0016,Electronics,West,451,153,50,166.14,69.38,15,Snowy,1,71.27,Autumn
2022-08-13,P0017,Furniture,West,327,139,94,157.31,52.25,10,Cloudy,0,49.31,Spring
2022-08-13,P0018,Clothing,South,221,48,78,38.8,97.24,20,Cloudy,1,102.19,Winter
2022-08-13,P0019,Toys,North,393,76,154,77.62,52.94,15,Cloudy,0,53.93,Winter
2022-08-13,P0020,Toys,West,90,49,62,52.3,54.68,20,Rainy,1,58.62,Winter
2022-08-14,P0001,Groceries,West,258,137,115,130.64,45.26,10,Rainy,1,48.13,Summer
2022-08-14,P0002,Toys,East,455,266,25,284.11,85.51,0,Sunny,0,86.65,Winter
2022-08-14,P0003,Clothing,North,414,72,60,76.92,83.06,5,Sunny,1,80.91,Summer
2022-08-14,P0004,Groceries,West,215,43,131,50.27,88.19,0,Snowy,1,88.29,Autumn
2022-08-14,P0005,Toys,East,489,294,142,297.79,97.9,0,Sunny,0,95.47,Spring
2022-08-14,P0006,Clothing,West,280,24,195,26.57,94.43,5,Sunny,1,94.8,Summer
2022-08-14,P0007,Toys,West,295,7,73,16.25,45.06,5,Sunny,1,48.99,Spring
2022-08-14,P0008,Furniture,South,457,222,98,237.94,59.36,0,Rainy,1,57.7,Autumn
2022-08-14,P0009,Furniture,South,178,93,114,104.0,78.9,15,Rainy,0,80.1,Spring
2022-08-14,P0010,Electronics,East,265,249,140,248.42,32.37,0,Cloudy,0,34.43,Summer
2022-08-14,P0011,Clothing,West,493,421,172,433.16,33.23,15,Rainy,0,36.72,Autumn
2022-08-14,P0012,Electronics,West,109,106,20,108.47,42.05,15,Cloudy,0,43.88,Spring
2022-08-14,P0013,Furniture,North,124,118,200,117.05,91.15,20,Cloudy,0,91.27,Autumn
2022-08-14,P0014,Clothing,North,96,3,103,22.14,95.33,5,Snowy,0,98.3,Winter
2022-08-14,P0015,Electronics,East,251,0,57,9.33,41.66,0,Cloudy,0,39.9,Spring
2022-08-14,P0016,Groceries,East,163,62,132,60.66,67.32,15,Cloudy,0,63.82,Summer
2022-08-14,P0017,Electronics,South,476,339,41,355.79,59.0,15,Sunny,1,61.57,Winter
2022-08-14,P0018,Electronics,South,61,19,65,30.64,11.08,20,Snowy,0,11.8,Summer
2022-08-14,P0019,Clothing,North,239,49,178,65.38,61.32,20,Snowy,0,63.98,Spring
2022-08-14,P0020,Clothing,West,293,287,122,302.74,46.74,0,Snowy,0,51.1,Spring
2022-08-15,P0001,Toys,North,97,74,55,91.82,48.02,5,Sunny,1,50.24,Winter
2022-08-15,P0002,Toys,South,199,164,21,169.13,79.32,5,Snowy,0,77.23,Winter
2022-08-15,P0003,Furniture,East,138,21,111,39.59,24.31,0,Sunny,1,27.58,Winter
2022-08-15,P0004,Toys,North,369,152,84,155.33,49.11,0,Rainy,0,50.07,Summer
2022-08-15,P0005,Toys,South,205,59,59,61.83,32.7,20,Rainy,0,30.46,Summer
2022-08-15,P0006,Furniture,West,285,279,64,292.58,46.26,15,Cloudy,0,45.41,Summer
2022-08-15,P0007,Groceries,West,107,100,172,119.66,16.31,0,Snowy,1,19.14,Winter
2022-08-15,P0008,Electronics,West,228,89,153,97.76,46.53,15,Cloudy,1,41.99,Winter
2022-08-15,P0009,Groceries,West,164,127,22,138.58,58.07,0,Snowy,0,57.46,Autumn
2022-08-15,P0010,Furniture,North,123,112,174,110.34,65.0,10,Cloudy,0,63.27,Summer
2022-08-15,P0011,Electronics,West,427,107,74,104.96,24.85,0,Rainy,0,28.95,Spring
2022-08-15,P0012,Electronics,South,111,82,154,93.49,46.76,5,Sunny,0,47.66,Autumn
2022-08-15,P0013,Furniture,North,372,188,196,190.84,69.23,10,Rainy,0,70.25,Summer
2022-08-15,P0014,Groceries,South,309,53,135,45.13,95.61,10,Sunny,1,93.87,Spring
2022-08-15,P0015,Toys,North,373,320,69,333.63,50.39,5,Cloudy,1,48.29,Summer
2022-08-15,P0016,Clothing,East,204,141,199,142.22,67.01,10,Cloudy,1,65.52,Autumn
2022-08-15,P0017,Electronics,North,127,27,47,26.99,28.02,0,Sunny,1,29.3,Winter
2022-08-15,P0018,Clothing,East,64,22,158,28.94,48.47,10,Rainy,0,51.95,Winter
2022-08-15,P0019,Furniture,North,116,95,43,92.66,81.14,15,Sunny,1,81.64,Spring
2022-08-15,P0020,Groceries,West,265,35,155,50.72,25.93,10,Snowy,0,26.15,Summer
2022-08-16,P0001,Electronics,North,198,17,146,15.78,27.77,20,Sunny,0,25.26,Spring
2022-08-16,P0002,Furniture,West,158,131,138,138.95,83.24,5,Sunny,1,79.06,Spring
2022-08-16,P0003,Electronics,South,105,5,196,12.2,85.34,20,Snowy,1,82.11,Summer
2022-08-16,P0004,Groceries,South,216,208,34,214.22,52.89,20,Cloudy,0,57.27,Summer
2022-08-16,P0005,Clothing,East,397,213,84,222.16,12.13,0,Sunny,0,14.08,Autumn
2022-08-16,P0006,Toys,South,136,120,157,120.17,35.81,5,Rainy,1,37.56,Autumn
2022-08-16,P0007,Electronics,North,117,40,60,47.37,70.76,10,Snowy,1,65.89,Winter
2022-08-16,P0008,Electronics,North,129,103,36,117.49,80.76,10,Rainy,0,80.66,Winter
2022-08-16,P0009,Toys,West,447,221,60,232.76,22.53,10,Cloudy,1,21.71,Winter
2022-08-16,P0010,Clothing,West,139,50,117,48.16,71.69,10,Rainy,1,75.6,Summer
2022-08-16,P0011,Groceries,South,363,48,63,62.78,47.69,0,Snowy,1,44.52,Summer
2022-08-16,P0012,Groceries,West,421,265,97,268.05,67.63,10,Cloudy,1,64.89,Winter
2022-08-16,P0013,Furniture,West,166,118,180,131.33,97.24,5,Rainy,1,94.05,Summer
2022-08-16,P0014,Electronics,South,213,8,56,2.16,30.01,0,Cloudy,1,27.5,Summer
2022-08-16,P0015,Clothing,West,309,267,60,283.71,86.95,20,Cloudy,0,88.81,Winter
2022-08-16,P0016,Toys,West,276,90,31,108.07,30.06,15,Cloudy,1,31.17,Winter
2022-08-16,P0017,Furniture,West,464,174,169,190.85,59.6,10,Sunny,0,63.5,Autumn
2022-08-16,P0018,Furniture,North,248,144,154,158.25,24.87,20,Snowy,1,23.91,Summer
2022-08-16,P0019,Toys,East,196,184,134,199.5,87.98,15,Cloudy,0,87.23,Summer
2022-08-16,P0020,Electronics,South,331,229,27,235.96,21.66,10,Rainy,1,21.8,Summer
2022-08-17,P0001,Electronics,East,487,299,133,317.5,11.37,20,Rainy,0,14.71,Winter
2022-08-17,P0002,Furniture,West,136,34,138,27.55,60.04,20,Rainy,1,62.6,Winter
2022-08-17,P0003,Groceries,South,457,200,185,214.37,85.35,5,Cloudy,0,89.99,Winter
2022-08-17,P0004,Electronics,North,284,31,188,22.18,68.84,15,Snowy,1,71.19,Spring
2022-08-17,P0005,Clothing,East,164,76,132,94.02,41.24,5,Sunny,1,37.53,Spring
2022-08-17,P0006,Toys,North,57,53,125,64.7,28.09,5,Snowy,0,26.42,Summer
2022-08-17,P0007,Clothing,North,233,51,190,41.19,77.25,5,Snowy,0,80.69,Winter
2022-08-17,P0008,Electronics,East,319,44,65,44.73,59.19,20,Rainy,0,55.18,Summer
2022-08-17,P0009,Groceries,West,358,43,121,61.19,69.24,15,Rainy,1,66.98,Spring
2022-08-17,P0010,Clothing,West,319,256,52,262.64,19.88,0,Sunny,1,16.47,Autumn
2022-08-17,P0011,Clothing,West,363,73,123,87.66,39.01,5,Sunny,1,35.48,Summer
2022-08-17,P0012,Clothing,North,150,70,46,63.07,41.08,5,Sunny,1,41.88,Winter
2022-08-17,P0013,Electronics,East,437,148,70,164.3,36.08,10,Rainy,1,32.59,Summer
2022-08-17,P0014,Toys,East,408,28,57,47.81,53.72,10,Rainy,1,55.8,Summer
2022-08-17,P0015,Clothing,South,263,221,140,237.38,46.72,20,Snowy,1,50.88,Spring
2022-08-17,P0016,Furniture,South,352,174,33,177.09,38.91,5,Sunny,0,40.91,Spring
2022-08-17,P0017,Toys,East,293,23,145,40.18,58.89,15,Rainy,0,54.03,Summer
2022-08-17,P0018,Electronics,South,262,222,151,212.54,24.39,15,Sunny,1,24.26,Autumn
2022-08-17,P0019,Clothing,East,417,98,128,101.34,50.48,15,Cloudy,0,52.05,Winter
2022-08-17,P0020,Toys,North,255,221,98,231.92,92.37,0,Snowy,1,93.73,Spring
2022-08-18,P0001,Furniture,East,216,215,41,231.11,69.83,20,Sunny,1,74.24,Autumn
2022-08-18,P0002,Groceries,East,309,126,94,138.08,58.81,20,Sunny,1,59.5,Winter
2022-08-18,P0003,Electronics,West,436,12,129,7.2,86.37,5,Sunny,1,83.57,Winter
2022-08-18,P0004,Electronics,West,149,102,25,111.74,74.72,0,Rainy,0,74.35,Spring
2022-08-18,P0005,Groceries,South,83,72,172,65.64,88.67,0,Sunny,0,83.76,Winter
2022-08-18,P0006,Groceries,North,348,183,184,179.38,57.51,15,Cloudy,0,57.99,Autumn
2022-08-18,P0007,Clothing,West,302,120,75,134.36,33.23,10,Cloudy,1,37.7,Spring
2022-08-18,P0008,Furniture,North,342,233,122,226.75,79.85,20,Rainy,1,81.82,Autumn
2022-08-18,P0009,Toys,West,377,184,195,188.69,24.06,15,Sunny,0,24.01,Summer
2022-08-18,P0010,Electronics,North,436,332,125,349.45,50.46,15,Sunny,0,51.88,Winter
2022-08-18,P0011,Clothing,East,158,109,126,104.71,50.04,10,Cloudy,1,47.62,Winter
2022-08-18,P0012,Furniture,East,51,2,102,-6.38,28.59,0,Snowy,1,23.74,Autumn
2022-08-18,P0013,Furniture,East,202,194,128,206.58,28.67,10,Sunny,0,30.46,Spring
2022-08-18,P0014,Clothing,South,368,73,167,63.84,60.98,20,Sunny,0,59.28,Summer
2022-08-18,P0015,Groceries,North,147,129,172,132.45,61.45,5,Rainy,1,64.87,Summer
2022-08-18,P0016,Furniture,East,452,158,133,149.62,66.0,15,Rainy,0,61.19,Winter
2022-08-18,P0017,Furniture,North,415,144,60,161.27,62.18,10,Sunny,0,58.69,Spring
2022-08-18,P0018,Furniture,West,66,44,171,62.89,75.3,20,Snowy,1,70.46,Autumn
2022-08-18,P0019,Clothing,North,206,145,121,151.77,78.83,5,Snowy,0,78.39,Spring
2022-08-18,P0020,Furniture,West,144,74,160,79.71,31.83,20,Snowy,0,30.32,Summer
2022-08-19,P0001,Clothing,North,386,176,97,191.84,35.8,10,Sunny,1,38.88,Autumn
2022-08-19,P0002,Clothing,West,340,49,191,61.23,11.57,20,Cloudy,0,8.11,Autumn
2022-08-19,P0003,Toys,West,70,8,73,25.86,84.98,20,Cloudy,1,83.94,Summer
2022-08-19,P0004,Clothing,East,198,56,104,57.57,16.64,20,Sunny,1,16.48,Autumn
2022-08-19,P0005,Toys,North,368,70,156,82.27,81.7,20,Cloudy,1,86.28,Spring
2022-08-19,P0006,Furniture,West,117,83,80,91.91,47.16,10,Snowy,1,51.75,Winter
2022-08-19,P0007,Toys,East,448,403,195,422.7,18.43,10,Cloudy,1,17.89,Winter
2022-08-19,P0008,Clothing,North,241,70,139,65.2,44.43,20,Snowy,0,44.07,Summer
2022-08-19,P0009,Furniture,South,490,50,155,46.67,24.8,0,Snowy,0,27.91,Winter
2022-08-19,P0010,Electronics,South,412,5,179,13.46,20.75,20,Snowy,1,23.72,Autumn
2022-08-19,P0011,Toys,North,321,315,145,324.12,86.92,10,Cloudy,0,88.55,Autumn
2022-08-19,P0012,Toys,South,362,114,140,125.79,88.71,20,Snowy,0,83.81,Summer
2022-08-19,P0013,Furniture,South,395,381,185,381.17,76.77,10,Sunny,1,80.61,Summer
2022-08-19,P0014,Toys,North,369,99,181,106.25,54.07,10,Cloudy,1,49.35,Spring
2022-08-19,P0015,Electronics,East,82,50,178,51.22,71.06,0,Snowy,1,72.58,Spring
2022-08-19,P0016,Electronics,North,374,135,55,135.53,79.03,5,Cloudy,0,81.46,Spring
2022-08-19,P0017,Furniture,South,242,114,77,106.47,59.97,20,Rainy,1,58.7,Winter
2022-08-19,P0018,Electronics,North,149,4,162,11.09,67.05,20,Sunny,1,64.84,Winter
2022-08-19,P0019,Toys,North,477,327,135,317.43,13.47,20,Sunny,1,15.57,Summer
2022-08-19,P0020,Toys,South,488,280,183,291.07,64.95,15,Snowy,1,60.38,Winter
2022-08-20,P0001,Groceries,North,300,129,90,130.54,49.12,5,Cloudy,0,53.14,Autumn
2022-08-20,P0002,Furniture,West,136,103,176,109.17,41.33,0,Rainy,0,45.79,Winter
2022-08-20,P0003,Toys,South,184,38,124,40.41,23.29,0,Sunny,0,21.46,Autumn
2022-08-20,P0004,Groceries,North,282,241,22,239.5,93.93,10,Snowy,1,92.68,Autumn
2022-08-20,P0005,Electronics,South,470,147,134,148.89,96.4,20,Cloudy,1,94.2,Autumn
2022-08-20,P0006,Electronics,South,444,229,110,248.3,19.14,0,Snowy,0,16.96,Winter
2022-08-20,P0007,Groceries,West,110,85,38,77.75,67.56,15,Snowy,1,62.76,Summer
2022-08-20,P0008,Toys,West,265,182,24,174.55,64.06,20,Sunny,1,59.23,Spring
2022-08-20,P0009,Toys,East,389,36,67,46.76,10.41,0,Sunny,0,12.63,Winter
2022-08-20,P0010,Groceries,West,104,3,115,8.79,79.37,15,Sunny,0,77.18,Autumn
2022-08-20,P0011,Furniture,East,226,109,38,100.68,68.87,10,Sunny,1,64.82,Spring
2022-08-20,P0012,Toys,West,237,169,75,187.74,69.46,10,Cloudy,1,71.6,Winter
2022-08-20,P0013,Toys,West,417,14,128,19.76,78.08,0,Snowy,0,76.98,Autumn
2022-08-20,P0014,Groceries,South,384,172,101,177.59,66.08,20,Cloudy,0,66.15,Winter
2022-08-20,P0015,Clothing,East,459,164,131,170.87,48.74,15,Snowy,0,48.21,Winter
2022-08-20,P0016,Furniture,North,375,361,191,353.6,66.19,5,Cloudy,1,66.35,Autumn
2022-08-20,P0017,Clothing,South,389,29,190,37.32,81.99,15,Rainy,0,84.71,Summer
2022-08-20,P0018,Electronics,North,55,25,70,38.37,19.24,20,Rainy,1,16.51,Autumn
2022-08-20,P0019,Toys,East,122,52,105,56.61,12.78,5,Rainy,1,8.89,Autumn
2022-08-20,P0020,Electronics,South,222,97,141,104.59,15.17,5,Rainy,0,14.56,Winter
2022-08-21,P0001,Groceries,East,332,182,142,173.34,53.23,15,Snowy,0,56.02,Winter
